TIMESTAMP,SAN JACINTO,KILPANI,LANDARA,PUNUTUMA
13/11/1986,9.73,0.05,0.05,0.05
14/11/1986,9.43,0.05,0.05,0.05
15/11/1986,12.54,0.05,0.05,0.05
16/11/1986,15.54,0.06,0.06,0.06
17/11/1986,13.55,0.1,0.1,0.1
18/11/1986,14.67,0.12,0.12,0.12
19/11/1986,18.73,0.1,0.1,0.1
20/11/1986,19.79,0.09,0.09,0.09
21/11/1986,18.85,0.11,0.11,0.11
22/11/1986,26.28,0.16,0.16,0.16
23/11/1986,33.65,0.2,0.2,0.2
24/11/1986,25.71,0.2,0.2,0.2
25/11/1986,14.44,0.17,0.17,0.17
26/11/1986,8.31,0.15,0.15,0.15
27/11/1986,5.36,0.13,0.13,0.13
28/11/1986,4.58,0.12,0.12,0.12
29/11/1986,3.99,0.1,0.1,0.1
30/11/1986,2.92,0.1,0.1,0.1
01/12/1986,2.4,0.09,0.09,0.09
02/12/1986,2.45,0.08,0.08,0.08
03/12/1986,2.9,0.08,0.08,0.08
04/12/1986,2.76,0.08,0.08,0.08
05/12/1986,4.7,0.12,0.12,0.12
06/12/1986,26.67,0.16,0.16,0.16
07/12/1986,46.17,0.16,0.16,0.16
08/12/1986,37.38,0.16,0.16,0.16
09/12/1986,27.7,0.17,0.17,0.17
10/12/1986,45.15,0.18,0.18,0.18
11/12/1986,47.26,0.18,0.18,0.18
12/12/1986,25.75,0.18,0.18,0.18
13/12/1986,13.44,0.18,0.18,0.18
14/12/1986,11.05,0.2,0.2,0.2
15/12/1986,10.4,0.22,0.22,0.22
16/12/1986,12.3,0.23,0.23,0.23
17/12/1986,27.9,0.31,0.31,0.31
18/12/1986,32.18,0.42,0.42,0.42
19/12/1986,28.76,0.52,0.52,0.52
20/12/1986,42.57,0.66,0.66,0.66
21/12/1986,55.28,0.87,0.87,0.87
22/12/1986,38.05,0.96,0.96,0.96
23/12/1986,19.88,0.86,0.86,0.86
24/12/1986,16.49,0.83,0.83,0.83
25/12/1986,21.85,0.77,0.77,0.77
26/12/1986,21.89,0.7,0.7,0.7
27/12/1986,15.82,0.64,0.64,0.64
28/12/1986,11.01,0.54,0.54,0.54
29/12/1986,14.43,0.44,0.44,0.44
30/12/1986,36.46,0.4,0.4,0.4
31/12/1986,37.74,0.38,0.38,0.38
01/01/1987,32.86,0.54,0.54,0.54
02/01/1987,28.02,0.68,0.68,0.68
03/01/1987,18.34,0.72,0.72,0.72
04/01/1987,15.47,0.69,0.69,0.69
05/01/1987,51.75,0.75,0.75,0.75
06/01/1987,116.71,0.83,0.83,0.83
07/01/1987,85.08,0.88,0.88,0.88
08/01/1987,49.99,0.96,0.96,0.96
09/01/1987,39.67,0.97,0.97,0.97
10/01/1987,31.68,1.17,1.17,1.17
11/01/1987,32.23,1.1,1.1,1.1
12/01/1987,61.38,0.88,0.88,0.88
13/01/1987,56.52,0.69,0.69,0.69
14/01/1987,52.65,0.57,0.57,0.57
15/01/1987,55.07,0.53,0.53,0.53
16/01/1987,42.54,0.53,0.53,0.53
17/01/1987,30.25,0.49,0.49,0.49
18/01/1987,32.27,0.44,0.44,0.44
19/01/1987,30.56,0.41,0.41,0.41
20/01/1987,19.31,0.39,0.39,0.39
21/01/1987,15.59,0.42,0.42,0.42
22/01/1987,15.11,0.48,0.48,0.48
23/01/1987,11.25,0.56,0.56,0.56
24/01/1987,13.39,0.56,0.56,0.56
25/01/1987,14.98,0.52,0.52,0.52
26/01/1987,12.6,0.5,0.5,0.5
27/01/1987,9.64,0.49,0.49,0.49
28/01/1987,6.93,0.46,0.46,0.46
29/01/1987,7.04,0.46,0.46,0.46
30/01/1987,9.69,0.42,0.42,0.42
31/01/1987,12.4,0.36,0.36,0.36
01/02/1987,12.61,0.33,0.33,0.33
02/02/1987,20.83,0.32,0.32,0.32
03/02/1987,25.39,0.29,0.29,0.29
04/02/1987,20.87,0.26,0.26,0.26
05/02/1987,16.04,0.24,0.24,0.24
06/02/1987,12.36,0.22,0.22,0.22
07/02/1987,31.98,0.2,0.2,0.2
08/02/1987,43.41,0.2,0.2,0.2
09/02/1987,27.66,0.2,0.2,0.2
10/02/1987,15.2,0.22,0.22,0.22
11/02/1987,8.91,0.23,0.23,0.23
12/02/1987,5.84,0.23,0.23,0.23
13/02/1987,4.14,0.22,0.22,0.22
14/02/1987,3.87,0.22,0.22,0.22
15/02/1987,7.55,0.23,0.23,0.23
16/02/1987,16.57,0.24,0.24,0.24
17/02/1987,22.18,0.24,0.24,0.24
18/02/1987,21.06,0.22,0.22,0.22
19/02/1987,15.77,0.21,0.21,0.21
20/02/1987,9.89,0.19,0.19,0.19
21/02/1987,6.37,0.18,0.18,0.18
22/02/1987,4.51,0.18,0.18,0.18
23/02/1987,5.63,0.18,0.18,0.18
24/02/1987,6.1,0.17,0.17,0.17
25/02/1987,7.42,0.16,0.16,0.16
26/02/1987,9.34,0.16,0.16,0.16
27/02/1987,10.53,0.16,0.16,0.16
28/02/1987,9.76,0.16,0.16,0.16
01/03/1987,7.73,0.15,0.15,0.15
02/03/1987,8.3,0.15,0.15,0.15
03/03/1987,8.87,0.16,0.16,0.16
04/03/1987,10.46,0.17,0.17,0.17
05/03/1987,20.61,0.17,0.17,0.17
06/03/1987,22.76,0.18,0.18,0.18
07/03/1987,18.6,0.19,0.19,0.19
08/03/1987,17.41,0.22,0.22,0.22
09/03/1987,25.55,0.23,0.23,0.23
10/03/1987,27.02,0.24,0.24,0.24
11/03/1987,16.84,0.22,0.22,0.22
12/03/1987,9.9,0.21,0.21,0.21
13/03/1987,7.31,0.21,0.21,0.21
14/03/1987,6.14,0.22,0.22,0.22
15/03/1987,4.84,0.21,0.21,0.21
16/03/1987,3.7,0.21,0.21,0.21
17/03/1987,5.05,0.22,0.22,0.22
18/03/1987,7.53,0.24,0.24,0.24
19/03/1987,7.99,0.25,0.25,0.25
20/03/1987,8.3,0.23,0.23,0.23
21/03/1987,7.42,0.22,0.22,0.22
22/03/1987,5.48,0.21,0.21,0.21
23/03/1987,4,0.19,0.19,0.19
24/03/1987,3,0.18,0.18,0.18
25/03/1987,2.36,0.17,0.17,0.17
26/03/1987,1.92,0.16,0.16,0.16
27/03/1987,1.61,0.15,0.15,0.15
28/03/1987,1.39,0.15,0.15,0.15
29/03/1987,1.23,0.14,0.14,0.14
30/03/1987,1.12,0.14,0.14,0.14
31/03/1987,1.09,0.13,0.13,0.13
01/04/1987,1.05,0.13,0.13,0.13
02/04/1987,0.97,0.13,0.13,0.13
03/04/1987,0.89,0.12,0.12,0.12
04/04/1987,0.89,0.12,0.12,0.12
05/04/1987,0.88,0.12,0.12,0.12
06/04/1987,0.81,0.11,0.11,0.11
07/04/1987,0.76,0.11,0.11,0.11
08/04/1987,0.74,0.11,0.11,0.11
09/04/1987,0.74,0.1,0.1,0.1
10/04/1987,0.77,0.1,0.1,0.1
11/04/1987,0.76,0.1,0.1,0.1
12/04/1987,0.71,0.1,0.1,0.1
13/04/1987,0.68,0.1,0.1,0.1
14/04/1987,0.65,0.1,0.1,0.1
15/04/1987,0.64,0.09,0.09,0.09
16/04/1987,0.63,0.09,0.09,0.09
17/04/1987,1.93,0.1,0.1,0.1
18/04/1987,3.55,0.1,0.1,0.1
19/04/1987,2.97,0.11,0.11,0.11
20/04/1987,2.39,0.1,0.1,0.1
21/04/1987,1.96,0.1,0.1,0.1
22/04/1987,1.63,0.1,0.1,0.1
23/04/1987,1.4,0.1,0.1,0.1
24/04/1987,1.22,0.09,0.09,0.09
25/04/1987,1.08,0.09,0.09,0.09
26/04/1987,2.37,0.09,0.09,0.09
27/04/1987,10.76,0.09,0.09,0.09
28/04/1987,14.53,0.09,0.09,0.09
29/04/1987,9.98,0.09,0.09,0.09
30/04/1987,6.85,0.09,0.09,0.09
01/05/1987,4.73,0.09,0.09,0.09
02/05/1987,3.49,0.09,0.09,0.09
03/05/1987,2.7,0.08,0.08,0.08
04/05/1987,2.16,0.08,0.08,0.08
05/05/1987,1.78,0.08,0.08,0.08
06/05/1987,1.51,0.08,0.08,0.08
07/05/1987,1.3,0.08,0.08,0.08
08/05/1987,1.14,0.08,0.08,0.08
09/05/1987,1.03,0.08,0.08,0.08
10/05/1987,0.94,0.08,0.08,0.08
11/05/1987,0.86,0.08,0.08,0.08
12/05/1987,0.79,0.08,0.08,0.08
13/05/1987,0.74,0.08,0.08,0.08
14/05/1987,0.7,0.08,0.08,0.08
15/05/1987,0.67,0.08,0.08,0.08
16/05/1987,0.64,0.08,0.08,0.08
17/05/1987,0.61,0.07,0.07,0.07
18/05/1987,0.59,0.07,0.07,0.07
19/05/1987,0.57,0.07,0.07,0.07
20/05/1987,0.55,0.07,0.07,0.07
21/05/1987,0.54,0.07,0.07,0.07
22/05/1987,0.53,0.07,0.07,0.07
23/05/1987,0.54,0.07,0.07,0.07
24/05/1987,0.79,0.07,0.07,0.07
25/05/1987,1.06,0.07,0.07,0.07
26/05/1987,1,0.07,0.07,0.07
27/05/1987,0.91,0.07,0.07,0.07
28/05/1987,0.84,0.07,0.07,0.07
29/05/1987,0.78,0.07,0.07,0.07
30/05/1987,0.73,0.07,0.07,0.07
31/05/1987,0.68,0.07,0.07,0.07
01/06/1987,0.65,0.07,0.07,0.07
02/06/1987,0.62,0.07,0.07,0.07
03/06/1987,0.59,0.07,0.07,0.07
04/06/1987,0.57,0.07,0.07,0.07
05/06/1987,0.55,0.07,0.07,0.07
06/06/1987,0.56,0.07,0.07,0.07
07/06/1987,0.57,0.07,0.07,0.07
08/06/1987,0.55,0.07,0.07,0.07
09/06/1987,0.53,0.07,0.07,0.07
10/06/1987,0.52,0.07,0.07,0.07
11/06/1987,0.51,0.06,0.06,0.06
12/06/1987,0.5,0.06,0.06,0.06
13/06/1987,0.49,0.06,0.06,0.06
14/06/1987,0.48,0.06,0.06,0.06
15/06/1987,0.47,0.06,0.06,0.06
16/06/1987,0.46,0.06,0.06,0.06
17/06/1987,0.46,0.06,0.06,0.06
18/06/1987,0.45,0.06,0.06,0.06
19/06/1987,0.45,0.07,0.07,0.07
20/06/1987,0.44,0.09,0.09,0.09
21/06/1987,0.44,0.09,0.09,0.09
22/06/1987,0.44,0.09,0.09,0.09
23/06/1987,0.45,0.08,0.08,0.08
24/06/1987,0.44,0.08,0.08,0.08
25/06/1987,0.44,0.08,0.08,0.08
26/06/1987,0.43,0.08,0.08,0.08
27/06/1987,0.43,0.07,0.07,0.07
28/06/1987,0.42,0.07,0.07,0.07
29/06/1987,0.42,0.07,0.07,0.07
30/06/1987,0.42,0.07,0.07,0.07
01/07/1987,0.41,0.08,0.08,0.08
02/07/1987,0.41,0.09,0.09,0.09
03/07/1987,0.41,0.1,0.1,0.1
04/07/1987,0.4,0.1,0.1,0.1
05/07/1987,0.4,0.1,0.1,0.1
06/07/1987,0.4,0.1,0.1,0.1
07/07/1987,0.4,0.09,0.09,0.09
08/07/1987,0.39,0.09,0.09,0.09
09/07/1987,0.39,0.09,0.09,0.09
10/07/1987,0.39,0.08,0.08,0.08
11/07/1987,0.39,0.08,0.08,0.08
12/07/1987,0.39,0.08,0.08,0.08
13/07/1987,0.38,0.08,0.08,0.08
14/07/1987,0.38,0.07,0.07,0.07
15/07/1987,0.38,0.07,0.07,0.07
16/07/1987,0.38,0.07,0.07,0.07
17/07/1987,0.38,0.07,0.07,0.07
18/07/1987,0.38,0.07,0.07,0.07
19/07/1987,0.37,0.07,0.07,0.07
20/07/1987,0.37,0.07,0.07,0.07
21/07/1987,0.37,0.07,0.07,0.07
22/07/1987,0.38,0.07,0.07,0.07
23/07/1987,0.38,0.06,0.06,0.06
24/07/1987,0.38,0.06,0.06,0.06
25/07/1987,0.37,0.06,0.06,0.06
26/07/1987,0.37,0.06,0.06,0.06
27/07/1987,0.37,0.06,0.06,0.06
28/07/1987,0.37,0.06,0.06,0.06
29/07/1987,0.37,0.06,0.06,0.06
30/07/1987,0.37,0.06,0.06,0.06
31/07/1987,0.36,0.06,0.06,0.06
01/08/1987,0.36,0.06,0.06,0.06
02/08/1987,0.36,0.06,0.06,0.06
03/08/1987,0.36,0.06,0.06,0.06
04/08/1987,0.36,0.06,0.06,0.06
05/08/1987,0.36,0.05,0.05,0.05
06/08/1987,0.36,0.05,0.05,0.05
07/08/1987,0.36,0.05,0.05,0.05
08/08/1987,0.35,0.05,0.05,0.05
09/08/1987,0.35,0.05,0.05,0.05
10/08/1987,0.35,0.05,0.05,0.05
11/08/1987,0.35,0.05,0.05,0.05
12/08/1987,0.35,0.05,0.05,0.05
13/08/1987,0.35,0.05,0.05,0.05
14/08/1987,0.35,0.05,0.05,0.05
15/08/1987,0.35,0.05,0.05,0.05
16/08/1987,0.35,0.05,0.05,0.05
17/08/1987,0.34,0.05,0.05,0.05
18/08/1987,0.34,0.05,0.05,0.05
19/08/1987,0.34,0.05,0.05,0.05
20/08/1987,0.34,0.05,0.05,0.05
21/08/1987,0.34,0.05,0.05,0.05
22/08/1987,0.34,0.05,0.05,0.05
23/08/1987,0.34,0.05,0.05,0.05
24/08/1987,0.34,0.05,0.05,0.05
25/08/1987,0.34,0.05,0.05,0.05
26/08/1987,0.34,0.05,0.05,0.05
27/08/1987,0.34,0.05,0.05,0.05
28/08/1987,0.33,0.05,0.05,0.05
29/08/1987,0.33,0.05,0.05,0.05
30/08/1987,0.33,0.05,0.05,0.05
31/08/1987,0.33,0.05,0.05,0.05
01/09/1987,0.33,0.05,0.05,0.05
02/09/1987,0.33,0.05,0.05,0.05
03/09/1987,0.33,0.05,0.05,0.05
04/09/1987,0.33,0.05,0.05,0.05
05/09/1987,0.33,0.05,0.05,0.05
06/09/1987,0.33,0.05,0.05,0.05
07/09/1987,0.33,0.05,0.05,0.05
08/09/1987,0.33,0.05,0.05,0.05
09/09/1987,0.33,0.05,0.05,0.05
10/09/1987,0.33,0.04,0.04,0.04
11/09/1987,0.33,0.04,0.04,0.04
12/09/1987,0.33,0.04,0.04,0.04
13/09/1987,0.33,0.05,0.05,0.05
14/09/1987,0.33,0.08,0.08,0.08
15/09/1987,0.34,0.09,0.09,0.09
16/09/1987,0.35,0.08,0.08,0.08
17/09/1987,0.34,0.08,0.08,0.08
18/09/1987,0.34,0.07,0.07,0.07
19/09/1987,0.34,0.07,0.07,0.07
20/09/1987,0.33,0.07,0.07,0.07
21/09/1987,0.33,0.07,0.07,0.07
22/09/1987,0.33,0.09,0.09,0.09
23/09/1987,0.33,0.12,0.12,0.12
24/09/1987,0.32,0.11,0.11,0.11
25/09/1987,0.32,0.1,0.1,0.1
26/09/1987,0.32,0.09,0.09,0.09
27/09/1987,0.32,0.08,0.08,0.08
28/09/1987,0.32,0.08,0.08,0.08
29/09/1987,0.32,0.07,0.07,0.07
30/09/1987,0.31,0.07,0.07,0.07
01/10/1987,0.31,0.07,0.07,0.07
02/10/1987,0.32,0.06,0.06,0.06
03/10/1987,0.32,0.06,0.06,0.06
04/10/1987,0.32,0.06,0.06,0.06
05/10/1987,0.31,0.06,0.06,0.06
06/10/1987,0.31,0.05,0.05,0.05
07/10/1987,1.19,0.05,0.05,0.05
08/10/1987,3.16,0.05,0.05,0.05
09/10/1987,3.46,0.05,0.05,0.05
10/10/1987,2.78,0.05,0.05,0.05
11/10/1987,2.06,0.05,0.05,0.05
12/10/1987,1.59,0.05,0.05,0.05
13/10/1987,1.32,0.05,0.05,0.05
14/10/1987,1.32,0.05,0.05,0.05
15/10/1987,1.27,0.05,0.05,0.05
16/10/1987,1.06,0.05,0.05,0.05
17/10/1987,0.91,0.04,0.04,0.04
18/10/1987,1.46,0.06,0.06,0.06
19/10/1987,10.14,0.14,0.14,0.14
20/10/1987,16.34,0.26,0.26,0.26
21/10/1987,10.61,0.26,0.26,0.26
22/10/1987,6.47,0.22,0.22,0.22
23/10/1987,4.49,0.19,0.19,0.19
24/10/1987,3.51,0.16,0.16,0.16
25/10/1987,2.91,0.14,0.14,0.14
26/10/1987,2.34,0.13,0.13,0.13
27/10/1987,1.88,0.12,0.12,0.12
28/10/1987,1.55,0.11,0.11,0.11
29/10/1987,1.27,0.1,0.1,0.1
30/10/1987,1.45,0.09,0.09,0.09
31/10/1987,2.16,0.09,0.09,0.09
01/11/1987,2.24,0.08,0.08,0.08
02/11/1987,1.73,0.08,0.08,0.08
03/11/1987,3.93,0.07,0.07,0.07
04/11/1987,5.45,0.07,0.07,0.07
05/11/1987,3.73,0.07,0.07,0.07
06/11/1987,2.67,0.07,0.07,0.07
07/11/1987,2.01,0.07,0.07,0.07
08/11/1987,2.34,0.07,0.07,0.07
09/11/1987,7.45,0.07,0.07,0.07
10/11/1987,11.38,0.07,0.07,0.07
11/11/1987,8.78,0.08,0.08,0.08
12/11/1987,12.6,0.08,0.08,0.08
13/11/1987,17.69,0.08,0.08,0.08
14/11/1987,16.02,0.08,0.08,0.08
15/11/1987,13.3,0.08,0.08,0.08
16/11/1987,10.01,0.07,0.07,0.07
17/11/1987,6.76,0.07,0.07,0.07
18/11/1987,5.87,0.06,0.06,0.06
19/11/1987,13.9,0.07,0.07,0.07
20/11/1987,33.35,0.07,0.07,0.07
21/11/1987,28.8,0.08,0.08,0.08
22/11/1987,17.28,0.09,0.09,0.09
23/11/1987,15.98,0.09,0.09,0.09
24/11/1987,18.1,0.08,0.08,0.08
25/11/1987,23.92,0.08,0.08,0.08
26/11/1987,20.39,0.08,0.08,0.08
27/11/1987,17.02,0.08,0.08,0.08
28/11/1987,22.24,0.09,0.09,0.09
29/11/1987,20.7,0.11,0.11,0.11
30/11/1987,14.43,0.12,0.12,0.12
01/12/1987,16.5,0.11,0.11,0.11
02/12/1987,16.17,0.1,0.1,0.1
03/12/1987,12.23,0.09,0.09,0.09
04/12/1987,10.54,0.09,0.09,0.09
05/12/1987,9.11,0.08,0.08,0.08
06/12/1987,8.55,0.08,0.08,0.08
07/12/1987,7.04,0.07,0.07,0.07
08/12/1987,5.74,0.07,0.07,0.07
09/12/1987,4.92,0.07,0.07,0.07
10/12/1987,3.63,0.06,0.06,0.06
11/12/1987,3.03,0.06,0.06,0.06
12/12/1987,3.37,0.06,0.06,0.06
13/12/1987,4.03,0.06,0.06,0.06
14/12/1987,3.62,0.06,0.06,0.06
15/12/1987,2.67,0.06,0.06,0.06
16/12/1987,8.03,0.06,0.06,0.06
17/12/1987,14.47,0.06,0.06,0.06
18/12/1987,11.61,0.05,0.05,0.05
19/12/1987,7.54,0.05,0.05,0.05
20/12/1987,6.06,0.05,0.05,0.05
21/12/1987,5.01,0.05,0.05,0.05
22/12/1987,3.49,0.05,0.05,0.05
23/12/1987,2.56,0.06,0.06,0.06
24/12/1987,4.42,0.07,0.07,0.07
25/12/1987,26.58,0.07,0.07,0.07
26/12/1987,46.87,0.07,0.07,0.07
27/12/1987,36.87,0.07,0.07,0.07
28/12/1987,21.67,0.06,0.06,0.06
29/12/1987,12.1,0.06,0.06,0.06
30/12/1987,7.92,0.06,0.06,0.06
31/12/1987,5.85,0.06,0.06,0.06
01/01/1988,7.75,0.06,0.06,0.06
02/01/1988,14.33,0.07,0.07,0.07
03/01/1988,47.58,0.07,0.07,0.07
04/01/1988,52.45,0.09,0.09,0.09
05/01/1988,36.61,0.1,0.1,0.1
06/01/1988,29.2,0.1,0.1,0.1
07/01/1988,21.48,0.09,0.09,0.09
08/01/1988,13.86,0.09,0.09,0.09
09/01/1988,8.21,0.08,0.08,0.08
10/01/1988,23.28,0.08,0.08,0.08
11/01/1988,45.37,0.08,0.08,0.08
12/01/1988,41.45,0.08,0.08,0.08
13/01/1988,26.72,0.1,0.1,0.1
14/01/1988,21.32,0.12,0.12,0.12
15/01/1988,18.34,0.12,0.12,0.12
16/01/1988,12.94,0.15,0.15,0.15
17/01/1988,10.34,0.2,0.2,0.2
18/01/1988,9.28,0.25,0.25,0.25
19/01/1988,22.37,0.26,0.26,0.26
20/01/1988,28.63,0.24,0.24,0.24
21/01/1988,25.22,0.21,0.21,0.21
22/01/1988,26.33,0.25,0.25,0.25
23/01/1988,23.33,0.34,0.34,0.34
24/01/1988,15.98,0.42,0.42,0.42
25/01/1988,12.01,0.52,0.52,0.52
26/01/1988,15.31,0.55,0.55,0.55
27/01/1988,15.84,0.48,0.48,0.48
28/01/1988,15.7,0.39,0.39,0.39
29/01/1988,25.89,0.32,0.32,0.32
30/01/1988,37.89,0.32,0.32,0.32
31/01/1988,28.58,0.3,0.3,0.3
01/02/1988,15.56,0.29,0.29,0.29
02/02/1988,9.75,0.28,0.28,0.28
03/02/1988,9.08,0.3,0.3,0.3
04/02/1988,11.1,0.31,0.31,0.31
05/02/1988,12.15,0.3,0.3,0.3
06/02/1988,10.53,0.28,0.28,0.28
07/02/1988,10.27,0.25,0.25,0.25
08/02/1988,15.06,0.23,0.23,0.23
09/02/1988,19.6,0.22,0.22,0.22
10/02/1988,18,0.21,0.21,0.21
11/02/1988,12.52,0.2,0.2,0.2
12/02/1988,9.49,0.18,0.18,0.18
13/02/1988,7.87,0.16,0.16,0.16
14/02/1988,6.27,0.16,0.16,0.16
15/02/1988,6.29,0.15,0.15,0.15
16/02/1988,7.36,0.15,0.15,0.15
17/02/1988,14.05,0.22,0.22,0.22
18/02/1988,25,0.3,0.3,0.3
19/02/1988,23.21,0.3,0.3,0.3
20/02/1988,23.03,0.28,0.28,0.28
21/02/1988,21.36,0.26,0.26,0.26
22/02/1988,16.8,0.23,0.23,0.23
23/02/1988,16.12,0.2,0.2,0.2
24/02/1988,15.47,0.18,0.18,0.18
25/02/1988,16.01,0.17,0.17,0.17
26/02/1988,21.2,0.17,0.17,0.17
27/02/1988,21.66,0.17,0.17,0.17
28/02/1988,15.33,0.16,0.16,0.16
29/02/1988,15.33,0.16,0.16,0.16
01/03/1988,9.87,0.14,0.14,0.14
02/03/1988,7.1,0.13,0.13,0.13
03/03/1988,5.26,0.12,0.12,0.12
04/03/1988,3.72,0.11,0.11,0.11
05/03/1988,2.77,0.1,0.1,0.1
06/03/1988,2.57,0.1,0.1,0.1
07/03/1988,3.66,0.13,0.13,0.13
08/03/1988,5.66,0.16,0.16,0.16
09/03/1988,10.17,0.19,0.19,0.19
10/03/1988,24.49,0.22,0.22,0.22
11/03/1988,41.1,0.24,0.24,0.24
12/03/1988,51.02,0.27,0.27,0.27
13/03/1988,66.93,0.3,0.3,0.3
14/03/1988,72.26,0.37,0.37,0.37
15/03/1988,72.26,0.41,0.41,0.41
16/03/1988,58.1,0.43,0.43,0.43
17/03/1988,34.84,0.45,0.45,0.45
18/03/1988,18.68,0.43,0.43,0.43
19/03/1988,10.8,0.43,0.43,0.43
20/03/1988,7.37,0.39,0.39,0.39
21/03/1988,6.84,0.35,0.35,0.35
22/03/1988,7.91,0.31,0.31,0.31
23/03/1988,11.68,0.28,0.28,0.28
24/03/1988,12.13,0.25,0.25,0.25
25/03/1988,8.48,0.24,0.24,0.24
26/03/1988,9.3,0.26,0.26,0.26
27/03/1988,13.46,0.28,0.28,0.28
28/03/1988,24.4,0.28,0.28,0.28
29/03/1988,51.17,0.27,0.27,0.27
30/03/1988,44.18,0.28,0.28,0.28
31/03/1988,50.64,0.28,0.28,0.28
01/04/1988,44.67,0.36,0.36,0.36
02/04/1988,27,0.44,0.44,0.44
03/04/1988,22.43,0.45,0.45,0.45
04/04/1988,17.9,0.47,0.47,0.47
05/04/1988,11.68,0.49,0.49,0.49
06/04/1988,7.64,0.45,0.45,0.45
07/04/1988,6.69,0.38,0.38,0.38
08/04/1988,8.85,0.33,0.33,0.33
09/04/1988,8.67,0.29,0.29,0.29
10/04/1988,5.93,0.25,0.25,0.25
11/04/1988,4.28,0.22,0.22,0.22
12/04/1988,3.58,0.2,0.2,0.2
13/04/1988,3.47,0.18,0.18,0.18
14/04/1988,3.01,0.16,0.16,0.16
15/04/1988,2.37,0.15,0.15,0.15
16/04/1988,1.92,0.14,0.14,0.14
17/04/1988,1.61,0.13,0.13,0.13
18/04/1988,1.38,0.13,0.13,0.13
19/04/1988,1.21,0.12,0.12,0.12
20/04/1988,1.08,0.11,0.11,0.11
21/04/1988,1.1,0.11,0.11,0.11
22/04/1988,1.35,0.1,0.1,0.1
23/04/1988,1.87,0.1,0.1,0.1
24/04/1988,1.99,0.1,0.1,0.1
25/04/1988,1.65,0.1,0.1,0.1
26/04/1988,1.47,0.1,0.1,0.1
27/04/1988,1.52,0.1,0.1,0.1
28/04/1988,1.56,0.1,0.1,0.1
29/04/1988,1.55,0.09,0.09,0.09
30/04/1988,1.47,0.09,0.09,0.09
01/05/1988,1.27,0.09,0.09,0.09
02/05/1988,1.12,0.09,0.09,0.09
03/05/1988,1.13,0.09,0.09,0.09
04/05/1988,1.22,0.08,0.08,0.08
05/05/1988,1.17,0.08,0.08,0.08
06/05/1988,1.07,0.08,0.08,0.08
07/05/1988,0.99,0.08,0.08,0.08
08/05/1988,0.91,0.08,0.08,0.08
09/05/1988,0.84,0.08,0.08,0.08
10/05/1988,0.78,0.08,0.08,0.08
11/05/1988,0.75,0.08,0.08,0.08
12/05/1988,0.73,0.07,0.07,0.07
13/05/1988,0.69,0.07,0.07,0.07
14/05/1988,0.66,0.07,0.07,0.07
15/05/1988,0.63,0.07,0.07,0.07
16/05/1988,0.6,0.07,0.07,0.07
17/05/1988,0.58,0.07,0.07,0.07
18/05/1988,0.56,0.07,0.07,0.07
19/05/1988,0.56,0.07,0.07,0.07
20/05/1988,0.56,0.07,0.07,0.07
21/05/1988,0.55,0.07,0.07,0.07
22/05/1988,0.53,0.07,0.07,0.07
23/05/1988,0.53,0.07,0.07,0.07
24/05/1988,0.51,0.07,0.07,0.07
25/05/1988,0.5,0.07,0.07,0.07
26/05/1988,0.5,0.06,0.06,0.06
27/05/1988,0.49,0.06,0.06,0.06
28/05/1988,0.48,0.06,0.06,0.06
29/05/1988,0.52,0.06,0.06,0.06
30/05/1988,0.59,0.06,0.06,0.06
31/05/1988,0.6,0.06,0.06,0.06
01/06/1988,0.58,0.06,0.06,0.06
02/06/1988,0.56,0.06,0.06,0.06
03/06/1988,0.55,0.06,0.06,0.06
04/06/1988,0.55,0.06,0.06,0.06
05/06/1988,0.54,0.06,0.06,0.06
06/06/1988,0.52,0.06,0.06,0.06
07/06/1988,0.51,0.06,0.06,0.06
08/06/1988,0.5,0.06,0.06,0.06
09/06/1988,0.5,0.07,0.07,0.07
10/06/1988,0.49,0.07,0.07,0.07
11/06/1988,0.48,0.07,0.07,0.07
12/06/1988,0.47,0.06,0.06,0.06
13/06/1988,0.47,0.06,0.06,0.06
14/06/1988,0.47,0.06,0.06,0.06
15/06/1988,0.46,0.06,0.06,0.06
16/06/1988,0.45,0.06,0.06,0.06
17/06/1988,0.45,0.06,0.06,0.06
18/06/1988,0.44,0.07,0.07,0.07
19/06/1988,0.44,0.07,0.07,0.07
20/06/1988,0.43,0.07,0.07,0.07
21/06/1988,0.43,0.07,0.07,0.07
22/06/1988,0.42,0.06,0.06,0.06
23/06/1988,0.42,0.06,0.06,0.06
24/06/1988,0.42,0.06,0.06,0.06
25/06/1988,0.41,0.06,0.06,0.06
26/06/1988,0.41,0.06,0.06,0.06
27/06/1988,0.41,0.06,0.06,0.06
28/06/1988,0.4,0.06,0.06,0.06
29/06/1988,0.4,0.06,0.06,0.06
30/06/1988,0.4,0.06,0.06,0.06
01/07/1988,0.4,0.06,0.06,0.06
02/07/1988,0.39,0.06,0.06,0.06
03/07/1988,0.39,0.06,0.06,0.06
04/07/1988,0.39,0.06,0.06,0.06
05/07/1988,0.39,0.06,0.06,0.06
06/07/1988,0.39,0.06,0.06,0.06
07/07/1988,0.39,0.06,0.06,0.06
08/07/1988,0.38,0.06,0.06,0.06
09/07/1988,0.38,0.06,0.06,0.06
10/07/1988,0.38,0.06,0.06,0.06
11/07/1988,0.38,0.05,0.05,0.05
